CharacterName,WikiLink,Source,Sentiment
Felix Faust,Felix Faust,DC,5.40488982161595
Ferro Lad,Ferro Lad,DC,5.46619495008808
Fiddler,Fiddler (comics),DC,5.371999205087441
Fire,Fire (comics),DC,5.412277797768981
Firebrand_DC,Firebrand (DC Comics),DC,5.472909000497265
Firefly,Firefly (DC Comics),DC,5.360211267605633
Firestorm,Firestorm (character),DC,5.3929905942710565
Flash,Flash (DC Comics character),DC,5.487262869088059
Flamebird,Flamebird,DC,5.442263736263736
Flamingo,Flamingo (comics),DC,5.320523012552301
Anna Fortune,Anna Fortune,DC,5.54412213740458
Flex Mentallo,Flex Mentallo,DC,5.407886377519854
Floronic Man,Floronic Man,DC,5.43855605381166
Major Force,Major Force,DC,5.33982238511418
Mr. Freeze,Mr. Freeze,DC,5.336332151053619
Forerunner,Forerunner (DC Comics),DC,5.347163904235727
Frankenstein,Frankenstein (DC Comics),DC,5.363822645290582
Fury_DC,Fury (DC Comics),DC,5.448721479150276
G'nort,G'nort,DC,5.4096637265711145
Gambler,Gambler (comics),DC,5.348755287009063
Ganthet,Ganthet,DC,5.398864910313902
Gearhead,Gearhead (DC Comics),DC,5.31586269744836
General Immortus,General Immortus,DC,5.337140482128013
General Zahl,General Zahl,DC,5.2060269360269364
Gentleman Ghost,Gentleman Ghost,DC,5.361643902439024
Geo-Force,Geo-Force,DC,5.353382742191635
Giganta,Giganta,DC,5.506020351526365
Gizmo,Gizmo (DC Comics),DC,5.407713214620431
Glorious Godfrey,Glorious Godfrey,DC,5.416989881956154
Gnarrk,Gnarrk,DC,5.435810502283106
Golden Glider,Golden Glider,DC,5.446242496998798
Gorilla Grodd,Gorilla Grodd,DC,5.440377140212865
Green Arrow,Green Arrow,DC,5.483306148055207
Green Lantern,Green Lantern,DC,5.435142276422764
Guardian_DC,Guardian (DC Comics),DC,5.488455178416014
Hank Hall,Hank Hall,DC,5.413027103132699
Harlequin,Harlequin (character),DC,5.32388888888889
Harley Quinn,Harley Quinn,DC,5.501133337244091
Harry Stein,Harry Stein (character),DC,5.308318965517242
Harvey Bullock,Harvey Bullock (character),DC,5.330957225433527
Hawk,Hawk and Dove,DC,5.416033395808486
Hawkgirl,Hawkgirl,DC,5.469337611260609
Hawkman,Hawkman,DC,5.457054880603268
Hawkwoman,Hawkwoman,DC,5.4235493827160495
Heat Wave,Heat Wave (comics),DC,5.31885733835101
Hector Hammond,Hector Hammond,DC,5.37320922703359
Hippolyta,Hippolyta (DC Comics),DC,5.524516254876464
Hourman,Hourman,DC,5.453814814814814
Huntress,Huntress (comics),DC,5.49246015936255
Hush,Hush (character),DC,5.325730744949495
Hyathis,Hyathis,DC,5.419137055837564
Ibis the Invincible,Ibis the Invincible,DC,5.429785831960461
Ice,Ice (character),DC,5.465542319749217
Icemaiden,Icemaiden,DC,5.302941176470588
Icicle,Icicle (comics),DC,5.375367921329264
Icon,Icon (character),DC,5.488382939552011
Immortal Man,Immortal Man,DC,5.466191933240613
Impulse,Impulse (DC Comics),DC,5.320526315789473
Inspector Henderson,Inspector Henderson,DC,5.426752577319588
Invisible Kid,Invisible Kid,DC,5.48069550466497
Ion_DC,Ion (DC Comics),DC,5.438119821542384
Iris West,Iris West,DC,5.423340729001585
Isamot Kol,Isamot Kol,DC,5.269241101410342
Isis,Isis (DC Comics),DC,5.42864576384256
J.A.K.E. 1,G.I. Robot,DC,5.314835646457269
J.A.K.E. 2,G.I. Robot,DC,5.314835646457269
J'onn J'onzz,Martian Manhunter,DC,5.384172713109281
Jack,Metal Men,DC,5.505549568965518
Jack of Clubs,Royal Flush Gang,DC,5.406434068753207
Jack of Fire,The Pentacle,DC,5.256417410714286
Jack O'Lantern_DC,Jack O'Lantern (DC Comics),DC,5.489552845528455
Jack the Ripper,Jack the Ripper fiction,DC,5.311428571428571
Jackal_DC,Deathstroke,DC,5.36683813546538
Jackhammer_DC,Demolition Team,DC,5.335838068181818
Jade,Jade (DC Comics),DC,5.507573651108904
Jacob Ashe,Cinder and Ashe,DC,5.426694915254237
Jakeem Thunder,Jakeem Thunder,DC,5.423073616335303
Jinx,Jinx (DC Comics),DC,5.465052119527449
Johnny Thunder,Johnny Thunder,DC,5.451375770020533
Joker,Joker (DC Comics),DC,5.216111111111112
Katana,Katana (DC Comics),DC,5.3955732044198905
Kelex,Kelex,DC,5.385545787545787
Kid Eternity,Kid Eternity,DC,5.48253766851705
Kid Flash,Kid Flash,DC,5.522077393075357
King Standish,King Standish,DC,5.4345048543689325
Killer Croc,Killer Croc,DC,5.292551640340219
Killer Frost,Killer Frost,DC,5.374532143674217
Killer Moth,Killer Moth,DC,5.311822398939696
Kobra,Kobra (DC Comics),DC,5.325411643127799
Kole,Kole,DC,5.37435011269722
L-Ron,L-Ron,DC,5.296956521739131
Lady Blackhawk,Lady Blackhawk,DC,5.451965982991496
Lady Quark,Lady Quark,DC,5.4310413885180235
Lady Shiva,Lady Shiva,DC,5.344308058483509
Lady Styx,Lady Styx,DC,5.41374269005848
Lady Vic,Lady Vic,DC,5.397850971922246
Lagomorph,Inferior Five,DC,5.479231217239371
Lagoon Boy,Lagoon Boy,DC,5.427374922791847
Larry Lance,Larry Lance,DC,5.392294238683128
Lois Lane,Lois Lane,DC,5.545683375634518
Lucy Lane,Lucy Lane,DC,5.479253731343283
Sam Lane,Sam Lane (comics),DC,5.413666792027078
Lana Lang,Lana Lang,DC,5.490594333102972
Lara,Lara (character),DC,5.512905775075987
Larfleeze,Larfleeze,DC,5.389085655314758
Bat Lash,Bat Lash,DC,5.494735152487962
Lashina,Lashina,DC,5.37508638211382
Legion,Legion (DC Comics),DC,5.384992389649923
Lori Lemaris,Lori Lemaris,DC,5.510465320456541
Liberty Belle,Liberty Belle (comics),DC,5.580527577937651
Lightning,Lightning (DC Comics),DC,5.497004461440407
Lilith Clay,Lilith Clay,DC,5.390615012106537
Livewire,Livewire (DC Comics),DC,5.519970845481049
Lobo,Lobo (DC Comics),DC,5.431708549971115
Gillian B. Loeb,Gillian B. Loeb,DC,5.300440044004401
Steve Lombard,Steve Lombard,DC,5.484950440528635
Looker,Looker (character),DC,5.404478649453822
Maxwell Lord,Maxwell Lord,DC,5.421631924882629
Lucifer_DC,Lucifer (DC Comics),DC,5.381563165022248
Lena Luthor,Lena Luthor,DC,5.420322024151811
Lex Luthor,Lex Luthor,DC,5.415280118988597
Lionel Luthor,Lionel Luthor,DC,5.443054097238074
Lynx,Lynx (comics),DC,5.247990255785628
Magpie,Magpie (character),DC,5.381765755053508
Mammoth,Mammoth (comics),DC,5.481098214285714
Bruno Mannheim,Bruno Mannheim,DC,5.348238636363636
Minister Blizzard,Minister Blizzard,DC,5.472974882260596
Mongul,Mongul,DC,5.403547873550148
Alex Montez,Eclipso,DC,5.367883985353632
Mutant Leader,Mutants (DC Comics),DC,5.333747913188648
Naiad,Naiad (character),DC,5.324875621890547
Natas,Natas (character),DC,5.344768583450211
Nebula Man,Nebula Man,DC,5.516495726495727
Negative Man,Negative Man,DC,5.299598290598291
Nekron,Nekron,DC,5.341869987336429
Nemesis,Nemesis (DC Comics),DC,5.409548443665059
Nemesis Kid,Nemesis Kid,DC,5.40953125
Neon the Unknown,Neon the Unknown,DC,5.526447204968944
Neutron,Neutron (DC Comics),DC,5.357189349112427
New Wave,Masters of Disaster (comics),DC,5.321033868092692
Carter Nichols,Professor Carter Nichols,DC,5.240588235294117
Nighthawk_DC,Nighthawk (DC Comics),DC,5.490945736434108
Nightmaster,Nightmaster,DC,5.413333333333333
Nightrider,Nightrider (DC Comics),DC,5.322073394495412
Nightrunner,Nightrunner (character),DC,5.50087044534413
Nightshade_DC,Nightshade (DC Comics),DC,5.383607549857549
Nightslayer,Nightslayer,DC,5.345918032786885
Nightwing,Nightwing,DC,5.342540974341585
Nite Owl,Nite Owl,DC,5.3891447368421055
Nite-Wing,Nite-Wing,DC,5.2766205704407945
Nocturna,Nocturna (DC Comics),DC,5.423958785249457
Non,Non (comics),DC,5.40774843975036
Noose,Intergang,DC,5.32688286163522
Northwind,Northwind (comics),DC,5.412498557414888
Nyxlygsptlnz,Ms. Gsptlsnz,DC,5.451507633587786
Orca,Orca (DC Comics),DC,5.320720984759673
Phosphorus Rex,Phosphorus Rex,DC,5.423307692307692
Prankster,Prankster (comics),DC,5.347450488844322
Prestor Jon,Prestor Jon,DC,5.376776677667767
Protector,Protector (DC Comics),DC,5.41077067669173
Professor Pyg,Professor Pyg,DC,5.536374514877102
Quakemaster,Quakemaster,DC,5.400823529411765
Ravan,Ravan (comics),DC,5.173238866396761
Raven,Raven (DC Comics),DC,5.441390163934426
Red Arrow,Roy Harper (character),DC,5.401807650273224
Red Star,Red Star (comics),DC,5.385488810365136
Red Tornado,Red Tornado,DC,5.373545644942713
Robin,Robin (DC Comics),DC,5.607272727272727
Harper Row,Harper Row,DC,5.546998922413793
Sardath,Sardath,DC,5.4978832116788325
Sin_DC,Sin (DC Comics),DC,5.3081970443349755
Slobo,Li'l Lobo,DC,5.347142857142858
Felicity Smoak,Felicity Smoak,DC,5.580550126673905
Johnny Sorrow,Johnny Sorrow,DC,5.166538461538461
Speed Demon_DC,Jimmy Olsen,DC,5.525199764982374
Cornelius Stirk,Cornelius Stirk,DC,5.286078431372549
Silas Stone,Silas Stone,DC,5.404043062200957
Super-Hip,Super-Hip,DC,5.53612641815235
Super-Turtle,Super-Turtle,DC,5.644900153609831
Superboy,Superboy,DC,5.477765357065334
Supergirl,Supergirl,DC,5.505244209133025
Superman,Superman,DC,5.561933844824958
Superman robots,Superman robots,DC,5.5026488095238095
Supernova_DC,Supernova (DC Comics),DC,5.468020527859237
Superwoman,Superwoman,DC,5.45665914221219
Tally Man,Tally Man,DC,5.280705433746425
TNT,TNT (character),DC,5.4963950617283945
Turtle,Turtle (comics),DC,5.397270051508461
Ubu,League of Assassins,DC,5.299435705859221
Ultimon,Big Science Action,DC,5.4750229809586335
Ultra Boy,Ultra Boy,DC,5.477661375661376
Ultra the Multi-Alien,Ultra the Multi-Alien,DC,5.446547619047619
Ultraa,Ultraa,DC,5.441394910461828
Ultra-Humanite,Ultra-Humanite,DC,5.453419409761634
Ultra-Man,Ultra-Man,DC,5.534837606837607
Ultraman,Ultraman (DC Comics),DC,5.360386410788382
Umbaluru,Umbaluru,DC,5.343999999999999
Uncle Marvel,Uncle Marvel,DC,5.532004110996917
Uncle Sam,Uncle Sam (comics),DC,5.49720895522388
Unity Kinkaid,Characters of The Sandman,DC,5.160000000000001
Universo,Universo,DC,5.448914285714285
Unknown Soldier,Unknown Soldier (DC Comics),DC,5.289917695473251
Usil,Axis Amerika,DC,5.440809968847352
V,V (character),DC,5.335613126079448
Warlock's Daughter,Warlock's Daughter,DC,5.360348178137651
Warlord,Warlord (DC Comics),DC,5.466894778481013
Warp,Warp (comics),DC,5.333740648379052
Waverider,Waverider (character),DC,5.393374352331607
Weapons Master,Weapons Master,DC,5.329962406015037
Weather Wizard,Weather Wizard,DC,5.394784922394678
Web,Web (character),DC,5.498785529715763
Weeper,Weeper (DC Comics),DC,5.305934328358208
Weird,Weird (comics),DC,5.417705521472393
Paul Westfield,Paul Westfield,DC,5.367267287234043
Whip,Whip (comics),DC,5.336967930029155
White Witch,White Witch (comics),DC,5.509489470325462
Perry White,Perry White,DC,5.492059234423023
Wild Dog,Wild Dog (comics),DC,5.419567183462532
Wildebeest,Wildebeest (comics),DC,5.376110552763818
Wildfire,Wildfire (comics),DC,5.393709879116297
Wildstar,Wildstar (DC Comics),DC,5.2484
Rose Wilson,Rose Wilson,DC,5.426361333073475
Woozy Winks,Woozy Winks,DC,5.4178629690048945
Wintergreen,Wintergreen (comics),DC,5.4147469879518075
Wizard_DC,Wizard (DC Comics),DC,5.370372318899231
Wonder Boy,Wonder Boy (character),DC,5.64799356223176
Wonder Girl,Wonder Girl (Cassie Sandsmark),DC,5.458424867128362
Wonder Twins,Wonder Twins,DC,5.555348988910632
Wonder Woman,Wonder Woman,DC,5.666713361151324
Wotan,Wotan (comics),DC,5.481235679214403
Wrath,Wrath (comics),DC,5.28554887218045
Yellow Lantern,Hal Jordan,DC,5.457756446031923
Yellow Peri,Yellow Peri,DC,5.513738796414852
Yellowjacket_DC,Yellowjacket (Charlton Comics),DC,5.512971887550201
Zara,Zara (character),DC,5.405220512820513
Zatanna,Zatanna,DC,5.516318943513484
Zatara,Zatara,DC,5.454594209776934
Zachary Zatara,Zachary Zatara,DC,5.4294483362521895
Zauriel,Zauriel,DC,5.373068439831332
Zebra-Man,Zebra-Man,DC,5.39928492849285
Zeus_DC,Zeus (DC Comics),DC,5.512228637413395
Zookeeper,Zookeeper (comics),DC,5.362494117647059
Zor-El,Zor-El,DC,5.359218319559228
Tony Zucco,Tony Zucco,DC,5.327597187758479
Val Colby,Lex Luthor,DC,5.415168555240793
Valda,Valda the Iron Maiden,DC,5.304444444444446
"Vale, Emmet",Metallo,DC,5.414349140374079
"Vale, Jimmie",Batman and Robin (serial),DC,5.463440122044241
Val-El,Jor-El,DC,5.469847592656738
Valentina Armorr,Karate Kid (comics),DC,5.3687499999999995
Valentina Vostok,Valentina Vostok,DC,5.304320000000001
"Valestra, Salvatore",Batman: Mask of the Phantasm,DC,5.521029616378454
Validus,Validus,DC,5.3533333333333335
Vampirus,Super Friends,DC,5.59349210783629
Vandal,Omega Men,DC,5.315392156862745
Vandal Savage,Vandal Savage,DC,5.347746380846326
"Vane, Commissioner",Gotham City Police Department,DC,5.144230769230769
Van-El,For the Man Who Has Everything,DC,5.543251572327044
Vanessa Van Helsing,Night Force,DC,5.404455445544555
Vanguard,Shining Knight,DC,5.612879746835444
"Van'n Intraktus, Magaan",Green Lantern Corps,DC,5.355270667226186
"Vanzetti, Jocko-Boy",Tony Zucco,DC,5.326982224059529
Vapor_DC,The Conglomerate (comics),DC,4.988571428571428
Vara,Superman & Batman: Generations,DC,5.56185373285932
Vartox,Vartox,DC,5.430780386740332
Vath Sarn,Vath Sarn,DC,5.297916666666667
Vectron,Elseworld's Finest: Supergirl & Batgirl,DC,5.321250000000001
"Vega, Colonel",Batman: Knightfall,DC,5.3306858959800145
Veilmist,Khund,DC,5.3558524173028
Velvet Tiger,Wild Dog (comics),DC,5.418547449967721
Venelia,Themyscira (DC Comics),DC,5.516988015978695
Venev,Bloodlines (comics),DC,5.391424281424281
Ventriloquist,Ventriloquist (comics),DC,5.3707692307692305
Venus Sivana,Doctor Sivana,DC,5.414614151591481
Veridium,Veridium,DC,5.383888888888889
Veronica Cale,Veronica Cale,DC,5.476938547486034
Vestion,Vartox,DC,5.429682539682539
Vibe,Vibe (comics),DC,5.542764811490126
Vice Admiral Fangschleister,Batman (1966 film),DC,5.533772334293949
Vicki Grant,Dial H for Hero,DC,5.404553763440861
Vicki Vale,Vicki Vale,DC,5.432841781874041
Vigilante,Vigilante (comics),DC,5.345782973092192
Viking,Maximums,DC,5.3538428417653385
Viking Prince,Viking Prince,DC,5.409093457943925
Vikram,The Losers (2010 film),DC,5.38987855234394
Vilmos Egan,Kasnia,DC,5.4158536585365855
"Vimana, Lorna",Xenobrood,DC,5.407937806873977
Vince Everett,Flash in other media,DC,5.539619626696832
Vincent Del Arrazzio,Gotham City Police Department,DC,5.144230769230769
Vincent Velcoro (Velcro),Creature Commandos,DC,5.3370005963029215
Vincent Yatz,Creeper (comics),DC,5.352
"Vincent, Harry",The Shadow,DC,5.383948621305296
Viperie,Viperie (Action Comics 338),DC,5.346666666666667
Virago,Onomatopoeia (comics),DC,5.39487021013597
Virman Vundabar,Virman Vundabar,DC,5.440891089108911
Virtuoso,Virtuoso (comics),DC,5.132857142857143
Vixen,Vixen (comics),DC,5.475362497432738
Vizacacha,Vizacacha,DC,4.755
Voice-Over,Hero Hotline,DC,5.53572972972973
Volcana_DC,Volcana,DC,5.306031746031746
"Volt, Lord",Lady Quark,DC,5.42892
Volthoom,Volthoom,DC,4.755
Von Bach,Von Bach,DC,5.4363636363636365
"von Gunther, Paula, Baroness",Baroness Paula von Gunther,DC,5.1825
Vond-Ah,Superman (1978 film),DC,5.578104258333955
Voodoo,Voodoo (Wildstorm),DC,5.3816742493175616
Vortex,Doom Patrol,DC,5.33212135301639
Vox Populi,The Monarchy (comics),DC,5.421730670762929
"Vreeland, Bunny",Batman Beyond,DC,5.47070281503873
"Vroom, Hans",Hans Vroom (Action Comics 93),DC,5.288571428571429
"Vul, Tri","Tri Vul (The Brave and the Bold, Vol. 1, 155)",DC,5.238
"Vulko, Nuidis",Nuidis Vulko,DC,5.31611882287618
Vulture,Terrible Trio,DC,5.323091247672253
X' Hal,X' Hal,DC,4.788
X-2-Y,X-2-Y (Action Comics 344),DC,5.1850000000000005
X-5 Super Agent,X-5 Super Agent (Quality Comics),DC,5.653333333333332
X,X of the Underground,DC,4.8675
Xanna,Empire (comics),DC,5.393214285714286
Xanthi,Sparta of Synriannaq,DC,5.364547591069329
Xardo,Xardo (Action Comics 325),DC,5.346666666666667
Xasnu,Xasnu (Action Comics 278),DC,5.346666666666667
X-Bomb Betty,X-Bomb Betty,DC,4.437142857142857
Xenofobe,Xenofobe,DC,4.755
Xeo,Xeo,DC,4.755
Xera,Xera (comics),DC,5.22
Xero,Xero (comics),DC,5.22
Xiang-Fa,"Xiang-Fa (Green Lantern, Vol. 3, 19)",DC,5.1571428571428575
Xiuhtecutli,Cadre (comics),DC,5.4266734902763565
Xolotl,Hell (DC Comics),DC,5.236955169733092
Xombi,Xombi,DC,5.364765558397272
Xov,Xov (Action Comics 242),DC,5.346666666666667
XS,XS (comics),DC,5.286842105263158
4-D,International Ultramarine Corps,DC,5.406382175226586
500Z-Q,Hero Hotline,DC,5.53572972972973
#711,711 (Quality Comics),DC,5.60625
